ID,Name,Distinction,Sustainable,Bibendum,Country,City,Price,Type,Tel,IMG,Address,Description
4,貳哥食堂,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88675541123,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/720fb04a195e4d56ac18b374508ccf50,鼓山區青海路145號，Kaohsiung，臺灣,主廚遵循「老二哲學」，期望低調地站穩腳步，故以此取名。用餐空間小巧溫馨，菜單則提供口味健康的臺式家常菜，適合與朋友相聚。招牌菜為化骨醬燒秋刀魚，一如其名，魚骨燉煮至軟綿可食，鮮美魚肉伴以香甜醬汁，甚是下飯。而主食除了白飯，也可選豬油拌飯、肉燥飯，甚或現點現蒸的千絲芋香糕，其綿滑滋味，值得一試。
6,西羅殿牛肉湯,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662294056,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5e9d8315005b44a3b544ff7d20a67f32,北區公園南路98號，Tainan，臺灣,此店的牛肉湯以牛大骨、牛腩、牛油、洋蔥等食材熬煮，搭配薄切牛肉，肉質軟嫩可口，湯水味道鮮美。上桌時，服務員會介紹最佳吃法，並附上一碗白飯或肉燥飯。建議淋上少許米酒提鮮，嗜辣者，不妨蘸取店家自製的辣椒醬。除牛肉外，湯品也可選牛腩、牛肝或綜合。湯品和炒菜均設三種份量，十分貼心。
8,侯記鴨肉飯,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88672827588,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/71b74bfb6dd54b8e9def02e0158ed16a,三民區自強一路201號，Kaohsiung，臺灣,侯記鴨肉飯已走過四十個年頭，招牌菜是溫潤滋補、香氣濃郁的當歸鴨肉湯。冬日時節，更可搭配麵線一起品嚐。另一招牌鴨肉飯則搭配富厚度的肉片及醃黃蘿蔔，十分滋味。若想吃得更豐富，不妨加點鴨肉切盤，除了有原味與煙燻口味，更可選擇不同部位。用餐時刻人潮眾多，但服務人員態度不減親切，難怪多年來屹立不倒。
9,老爺美食館 (鳳山),0,FALSE,TRUE,臺灣,高雄,$,小吃,+88677658430,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/42c30087da574b1493d2dede46603f09,鳳山區海洋一路54-56號，Kaohsiung，臺灣,在鳳山區深耕近二十年，老爺美食館以焦糖燻鴨與香茅煎肉而廣為人知。其燻鴨選用北京鴨種以甘蔗糖燻，軟嫩多汁、香氣濃郁。香茅煎肉為老闆獨創，以臺灣溫體豬配以自家農場栽種的有機香茅烹煮，使五花肉片帶有獨特清香。此外，推薦加點熬煮四小時而成的魚湯，內含魚丸、魚皮與魚肉，真材實料且鮮味甘甜。
10,夜間部爌肉飯,0,FALSE,TRUE,臺灣,台中,$,小吃,+886423200735,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ed4badb1e5ec41bd8915966e7db88fa4,西區精誠路109號，Taichung，臺灣,顧名思義，小店僅在夜間營業，從晚餐至宵夜時段，總是人潮不絕。爌肉飯為店內招牌，彈嫩的五花肉呈現誘人琥珀色，搭配酸菜，入口肥而不膩，店家更提供辣菜脯予客人自行添加享用。此外，臺式小菜如滷白菜、油豆腐等也具水準，再加上一碗骨宰肉豬血湯，便是經典的臺式小吃組合。店面雖小，但環境明亮潔淨，感覺舒適。
11,前金肉燥飯,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88672727263,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a57525bedd794e22bbc5547637c0f91c,前金區大同二路26號，Kaohsiung，臺灣,創立於1959年，以肉燥飯為招牌，現在已傳承至第三代。雖然門面簡樸，但總是人潮不絕，餐點賣完便會關門，周末最好提前抵達。這裡的肉燥飯以豬背油製作，肥而不膩、入口即化，更可添加肉絲或魚鬆，令滋味更加豐富。建議搭配半熟的鴨蛋，以絲綢般的蛋黃液拌米飯同吃。滷豆腐軟嫩多汁，同樣值得一試。
14,黑琵食堂,0,FALSE,TRUE,臺灣,台南,$$,海鮮,+88667880171,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a9a068724dc7494da88708fbeacae4d2,七股區十份里海埔17之18號，Tainan，臺灣,餐廳位於黑面琵鷺保護區內，擁有絕佳的觀鳥位置。經營者養殖虱目魚超過三十年，對食材非常講究，取用自家魚塭或是低密度養殖的在地海產，其中推薦飽滿鮮甜的文蛤，以及肉質緊緻的虱目魚。鹹香可口的金沙軟絲，也值得一試。餐點價格實惠，適合與親友同訪，假日前往建議提前訂位。
15,鳳記鵝肉老店,0,FALSE,TRUE,臺灣,台中,$$,臺灣菜,+886426314040,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7bc1ea428a1a42238c41953e93033cd5,沙鹿區屏西路170號，Taichung，臺灣,小店置身簡樸老舊的民宅之中，至今已屹立數十年，每到用餐時段，總有許多老饕驅車到來，為的就是品嚐美味的鵝肉料理。皮薄肉嫩的鵝肉切盤深受喜愛，店家保留了部分骨件，讓客人可享受啃骨吮指的滋味。餐品選擇多樣，同時供應各式鵝內臟、滷味與清湯底湯麵，推薦搭配細扁意麵的花枝麵。
21,阿星鹹粥,0,FALSE,TRUE,臺灣,台南,$,粥品,+88662200941,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3eac8ec09c62476cb6890038e97bf96d,中西區民族路三段289號，Tainan，臺灣,創立於1965年，主要售賣臺南風格的虱目魚鹹粥。粥底的魚鮮高湯湯色清澈，米粒分明，灑上香濃蒜酥，香氣富層次。客人可點選喜歡的虱目魚部位，當中特別推薦肥美的魚肚，另外搭配乾拌虱目魚，即成為味美豐富的早餐。小店深受歡迎，於清晨五點便有眾多客人光顧。雖然是小吃店，但設有冷氣，用餐倍感舒適。
22,府城食府 (安平),0,FALSE,TRUE,臺灣,台南,$$,臺灣菜,+88662951000,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c7a9ec25b07c45bfa7dd6d629d8d9000,安平區華平路152號，Tainan，臺灣,大門上的木刻匾額、高懸的中式燈籠、紅色花樣桌巾和坐墊，皆令餐廳充滿復古情懷。裝潢同時融入當地元素，特別以臺南各地的舊名來命名包廂，並於房內陳列古地圖，呈現府城百年人文風情。食物方面，供應各式臺南小吃與傳統菜餚，不要錯過招牌擔仔麵、蚵仔煎，以及其他經典臺菜。不妨佐以冬瓜茶，清甜解渴。
25,三好一公道當歸鴨,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662206858,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a766d15a9295435b8327366416340d35,中西區府前路一段2號，Tainan，臺灣,小店於1949年開業，其後遷到現址，並交由第二代經營，延續創辦人的手藝。菜品品項不多，以當歸鴨麵線聞名，其中又以當歸鴨腿麵線最受歡迎。其湯頭以當歸、甘草等熬煮，溫潤回甘；鴨肉則選用每日採買的溫體菜鴨，燉煮至軟嫩，搭配保有口感的紅麵線，簡單卻滋味悠長。鴨腿經常早早售罄，建議致電預留。
29,博仁堂,0,FALSE,TRUE,臺灣,台南,$,臺灣菜,+88662226473,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2722e32eae5e4d6d892df8f275dec9aa,中西區西門路二段300巷27號，Tainan，臺灣,由百年中藥行轉型成為藥膳店，店內保留了老店的藥櫃、針炙銅人與掛畫，並將古舊匾額改造成餐桌，環境雅致。提供八款藥膳湯品，全都香氣撲鼻，滋味回甘。菜單更標示療效，讓客人依需求選擇。建議點選套餐，一試其麻油麵線和甜點冰糖百合銀耳：前者採用安定出產的麻油，香氣四溢；後者則滋味清爽，皆值得品嚐。
31,雞伯,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88672852222,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7002508c801841ac9b7d74027bf74dca,新興區八德二路76之1號，Kaohsiung，臺灣,於1977年創立，創辦人曾經營雞隻販賣，因此大家都稱呼他為「雞伯」，小店亦因而得名。店內雞饌採用臺南的放山母雞製作，肉質緊緻，富含香氣。招牌湯品燒酒雞以全米酒、中藥材與土雞燉煮，酒香味濃，其甘醇風味令人難忘；鹽焗雞現點現做，烤至色澤金黃，佐雞汁同吃十分美味。小店氣氛輕鬆，建議提前訂位。
32,元味料理,0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886225590721,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e639151a06af43acb772111f5984da1a,大同區華陰街227巷2號，Taipei，臺灣,坐落於臺北車站後的巷弄之中，雖沒有顯眼招牌，卻已經營逾七十載。內裡僅有四張桌子，陳設著老闆的木雕收藏品，恍若木雕藝術館。菜單包含二十多道菜色，以熱炒最受歡迎，尤其是元味炒飯與松坂肉，兩者皆滿有鑊氣，而且醬香味美。小店僅接受現金，並不設訂位，用餐時段須耐心輪候。
33,阿興虱目魚,0,FALSE,TRUE,臺灣,台南,$,小吃,+88663504623,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8f8d4a84b9384cc796e78f671984d05a,北區文賢路252號，Tainan，臺灣,小店雖沒有奪目的招牌和裝潢，不過單憑每天新鮮現宰的虱目魚，加上親切友善的服務人員，已吸引了大量支持者。酥香的煎魚肚和虱目魚魚腸均深受歡迎，後者經常早早售罄，建議預留或在開店之時到店品嚐。叫老饕為之著迷的還有蒜頭飯，當中的蒜末用豬油炸香，風味非凡。逢農曆初一、十四、十五及三十公休。
34,尚好吃牛肉湯,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662812794,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6259286d16f74f22931f0358ac82cffd,北區北安路一段6號，Tainan，臺灣,名稱是「真好吃」的臺語諧音，店內餐點往往十一點前便售罄，可謂店如其名，建議盡早到訪。招牌牛肉清湯僅以牛骨熬製，呈透亮淺琥珀色，搭配肉質軟嫩的手切臺南牛肉，十分美味。內用時只要點選湯品，便能無限享用肉燥飯或白飯。其肉燥以豬皮丁、花生燉煮而成，滋味可口，不容錯過。
36,開元紅燒土魠魚羮,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662373195,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0dc3a25e2dfb45579e87a64a19260a88,北區開元路307號，Tainan，臺灣,開業四十個年頭，無論甚麼時候都人潮不斷。雖是鐵皮小店，環境卻頗整潔。採用印尼的土魠魚，為了保持鮮甜滋味，魚肉只蘸上適量炸粉，整塊炸至金黃酥脆後，再切成小塊。羹湯則以扁魚、柴魚與蒜頭酥為基底，風味厚實，搭配清爽的豆芽菜，口感富有層次。炸土魠魚皮為限量供應，想吃需碰碰運氣。
37,一味品,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662288563,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e663e822365c43589e8925a7eb6125aa,中西區國華街三段177-179號 (永樂市場攤號111及112)，Tainan，臺灣,由臺南著名碗粿世家創立，僅售碗粿及虱目魚魚羹兩款食品，深受食客歡迎，早上、中午時段人潮熱絡，十分繁忙。碗粿使用舊在來米製作，搭配在地溫體豬肉、火燒蝦與自製肉燥，每日新鮮現做。其色澤偏黑，是典型的臺南風格。建議參考在地人的吃法，品嚐一半後添加芥末或蒜泥，以提升滋味。
39,阿明豬心冬粉 (保安路),0,FALSE,TRUE,臺灣,台南,$,小吃,+88662233741,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/052d971aa204469292fbe004b38ab12f,中西區保安路72號，Tainan，臺灣,小店裝潢樸實，開業近七十個年頭，專注豬內臟料理，豬心湯是其招牌菜。看似簡單常見的食材，經巧手處理和烹調後成為細緻滋味。時至今日，店主依然採用鋁杯隔水加熱豬內臟，以保持其脆嫩口感。同時供應以中藥材燉煮的排骨和鴨腳翅，也是滋味豐富。經常未到營業時間已有排隊人潮，要有久候的預備。
40,北港蔡三代筒仔米糕 (鹽埕),0,FALSE,TRUE,臺灣,高雄,$,小吃,+88675517443,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4dfcb80ba29a47e2bac06fa582167698,鹽埕區河西路166號，Kaohsiung，臺灣,小店自1956年起屹立在鹽埕區，菜單內容樸實，就只有筒仔米糕、五種湯品及鐵蛋，卻因價廉物美成為高雄人的共同回憶。筒仔米糕選用陳放兩年的舊米製作，再於上桌前淋上滿滿的肉燥汁，糕身軟硬適中，佐以嫩薑同吃十分可口，叫人回味。富滋味的鐵蛋，和吸滿湯汁精華、香味濃郁的蒸蛋湯同樣值得一試。
50,茂園,0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886227528587,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8a626d9ef87e43f593042a87324722e5,中山區長安東路二段185號，Taipei，104，臺灣,自1971年開業的茂園現由第二代掌舵，工作人員均是服務多年的老臣子。兩層高的餐廳適合不同大小宴席。友善的服務生會把客人帶至海鮮冰櫃前，細心介紹招牌菜及當日的時令海鮮，並因應用餐人數建議合適份量，好讓客人多嚐幾道菜。蒜泥鮮蚵和鹽冬瓜蒸時令魚等都是馳名菜色，白斬雞也值得一試。
52,人和園,0,FALSE,TRUE,臺灣,台北,$$,滇菜,+886225364459,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d7973f197a6a46978c0d671400095957,中山區中山北路二段112號2樓，Taipei，臺灣,人和園於1956年創立，歷經一甲子後，於2022年遷至新址。用餐空間變得明亮遼闊，但菜色風味不變，推薦選用本地黑毛豬的大薄片，採豬頰肉川燙、冷凍再切片而成；雞油豌豆也是必點，豌豆每天購入並由員工親手揀選，配上以老母雞與大骨熬製一天的高湯，湯頭清澈，豌豆清甜脆口；豇豆鑲百花和須預訂的汽鍋雞均值得一試。
55,雲來坊,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88675373525,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3f0508d3f5ad4e68b9ea85d668ab58b3,苓雅區中山二路463號，Kaohsiung，臺灣,開業二十餘年，一直以新鮮食材炮製出各式家常菜餚，氣氛舒適，猶如在家用餐般輕鬆自在。招牌菜蝦仁滑蛋採用新鮮蝦仁與香濃雞蛋製作，十分滋味；筊白筍牛肉清甜爽脆，值得一試。然而小店生意繁忙，故婉拒下單後加點，建議先諮詢老闆娘，依據人數安排份量及菜色。適合小型聚會，惟僅設六桌，建議提前訂位。
57,葉家小卷米粉,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662226142,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/81fea1a468484a4b8678b46477f7b725,中西區國華街二段142號，Tainan，臺灣,創立於1935年，是臺南小卷米粉的先驅，已傳承至第三代。有別於臺灣米粉湯，小店使用糙米製成的粗米粉，帶有米香而且口感更佳。湯底以花枝熬煮，再以胡椒粉提味，香醇鮮美，並藏著甘甜的尾韻，充滿臺南特色。加上撈捕自印尼的爽脆小卷，叫人回味。用餐空間狹小卻乾淨，而且設有空調。假日須排隊等候。
59,王氏魚皮,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662288095,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/416f6a528a2e4b0d8bbdef34e6dfd7d5,安平區安平路612號，Tainan，臺灣,用餐空間寬敞，周邊停車方便，總見饕客魚貫而入，為的是各種虱目魚料理。店家採用每天凌晨從臺南七股區直送的新鮮虱目魚，招牌魚皮湯的湯底用料十足，清甜可口，魚皮下更特地保留了一層魚肉，讓客人品嚐到更豐富的口感。品項眾多，不妨點選鹹香的肉燥飯佐魚皮湯同吃，或是一嚐淋上肉燥滷汁的肉汁魚皮。
60,弘記肉燥飯舖,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88675583777,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8f4fc00caead4af184f1b95152d8bb28,左營區立文路96號，Kaohsiung，臺灣,此店供應的雖然是臺灣傳統小吃，但有別於一般路邊攤模式，用餐空間明亮寬敞，並飾以趣味十足的豬隻插畫，可見經營者的創新意念。備有一系列經典小吃，其中肉燥飯為招牌，建議加配半熟蛋，醇滑蛋液與鹹香肉燥的結合滋味非常，令人不禁大快朵頤。滷白菜、豬腳筋等小菜帶有淡淡中藥香氣，同樣下飯。
66,杭州小籠湯包 (大安),0,FALSE,TRUE,臺灣,台北,$$,點心,+886223931757,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1858848aa48e49c584fb804c4ca53c98,大安區杭州南路二段17及19號，Taipei，106，臺灣,老闆黃氏兄弟與楊主廚師承上海師傅，主張販售樸實且真材實料的小籠包。招牌小籠湯包包皮僅以麵粉及水所做，不含添加物，每天現擀，並以新鮮豬後腿肉作餡，皮薄多汁而不油膩。豆沙鍋餅餅皮帶芝麻與餅皮酥香，內餡混合兩種豆沙，入口絲滑，也值得一試。餐廳採自助式服務，價格親民。
